"Županija","County.of","2002.","2003.","2004.","2005.","2006.","2007.","2008.","2009.","2010.","2011.","2012.","2013.","2014.","2015."
"Republika Hrvatska","Republic of Croatia",4240,4811,4729,6101,6506,8098,8130,5915,4247,3593,3568,2907,2210,2374
"Zagrebaèka županija","Zagreb",165,157,108,340,199,75,218,83,136,57,63,69,52,32
"Krapinsko-zagorska županija","Krapina-Zagorje",49,35,36,29,23,29,40,44,31,58,38,5,10,12
"Sisaèko-moslavaèka županija","Sisak-Moslavina",169,136,71,186,70,70,81,108,92,54,76,64,25,21
"Karlovaèka županija","Karlovac",156,66,53,94,111,64,95,49,18,22,43,75,26,20
"Varaždinska županija","Varaždin",62,56,69,33,26,26,28,25,23,20,19,12,5,11
"Koprivnièko-križevaèka županija","Koprivnica-Križevci",11,13,84,28,33,58,43,33,8,38,29,25,25,15
"Bjelovarsko-bilogorska županija","Bjelovar-Bilogora",46,68,54,67,54,69,61,100,85,31,21,22,31,9
"Primorsko-goranska županija","Primorje-Gorski kotar",457,590,485,683,703,864,953,832,450,416,614,632,334,254
"Lièko-senjska županija","Lika-Senj",81,117,125,139,148,137,288,144,68,143,78,72,98,97
"Virovitièko-podravska županija","Virovitica-Podravina",47,29,34,43,42,37,47,40,21,29,40,1,3,5
"Požeško-slavonska županija","Požega-Slavonia",138,71,98,163,42,17,68,22,6,33,10,2,8,5
"Brodsko-posavska županija","Slavonski Brod-Posavina",84,136,71,85,118,37,57,104,97,48,40,58,27,12
"Zadarska županija","Zadar",288,227,270,564,435,410,532,313,421,455,449,386,426,394
"Osjeèko-baranjska županija","Osijek-Baranja",195,143,163,161,378,494,530,192,287,202,76,115,141,76
"Šibensko-kninska županija","Šibenik-Knin",152,108,192,238,510,361,216,79,103,82,97,82,98,103
"Vukovarsko-srijemska županija","Vukovar-Sirmium",232,138,103,169,157,72,102,287,141,103,70,70,53,166
"Splitsko-dalmatinska županija","Split-Dalmatia",433,382,864,832,892,1093,1081,1082,397,520,455,426,346,424
"Istarska županija","Istria",314,444,429,536,529,644,554,394,289,180,152,249,218,120
"Dubrovaèko-neretvanska županija","Dubrovnik-Neretva",148,202,213,155,146,188,249,86,88,118,115,94,73,32
"Meðimurska županija","Meðimurje",19,34,12,23,119,43,41,42,47,26,16,25,42,6
"Grad Zagreb","City of Zagreb",994,1659,1195,1533,1771,3310,2846,1856,1439,958,1067,423,169,560
