"Županija","County.of","2002.","2003.","2004.","2005.","2006.","2007.","2008.","2009.","2010.","2011.","2012.","2013.","2014.","2015."
"Republika Hrvatska","Republic of Croatia",3029,3187,3513,3608,3891,4036,4352,3061,2830,2482,2101,1996,1726,1637
"Zagrebaèka","Zagreb",298,207,214,300,287,234,220,194,322,189,195,159,135,103
"Krapinsko-zagorska","Krapina-Zagorje",53,41,62,74,47,43,68,57,61,55,39,21,26,26
"Sisaèko-moslavaèka","Sisak-Moslavina",104,68,69,64,49,52,61,64,61,61,63,51,25,21
"Karlovaèka","Karlovac",42,36,35,39,79,53,68,46,24,30,41,40,45,22
"Varaždinska","Varaždin",81,96,66,113,113,162,99,201,92,78,58,42,55,51
"Koprivnièko-križevaèka","Koprivnica-Križevci",48,45,84,50,83,64,61,65,36,52,38,27,30,30
"Bjelovarsko-bilogorska","Bjelovar-Bilogora",55,66,66,77,56,72,66,29,77,40,37,21,37,29
"Primorsko-goranska","Primorje-Gorski kotar",293,414,442,466,476,524,440,445,259,325,268,324,225,187
"Lièko-senjska","Lika-Senj",31,33,49,48,50,45,68,53,42,47,23,23,66,30
"Virovitièko-podravska","Virovitica-Podravina",33,25,41,42,49,45,42,51,29,39,32,14,11,16
"Požeško-slavonska","Požega-Slavonia",101,110,93,36,77,62,74,41,50,48,26,16,32,13
"Brodsko-posavska","Slavonski Brod-Posavina",130,127,158,126,141,90,114,84,81,109,46,115,49,30
"Zadarska","Zadar",114,87,138,123,170,139,161,112,167,184,201,125,144,140
"Osjeèko-baranjska","Osijek-Baranja",173,145,178,144,166,195,146,137,146,103,90,109,99,53
"Šibensko-kninska","Šibenik-Knin",114,105,122,117,150,161,73,41,111,60,97,122,57,84
"Vukovarsko-srijemska","Vukovar-Sirmium",156,101,123,101,66,101,135,141,111,94,68,56,53,68
"Splitsko-dalmatinska","Split-Dalmatia",203,210,330,276,222,274,304,205,142,210,161,153,147,190
"Istarska","Istria",272,296,305,338,273,343,333,247,191,188,164,218,190,147
"Dubrovaèko-neretvanska","Dubrovnik-Neretva",104,95,162,115,131,116,139,83,124,137,128,121,82,68
"Meðimurska","Meðimurje",62,67,65,93,100,74,100,91,91,49,42,43,48,54
"Grad Zagreb","City of Zagreb",562,813,711,866,1106,1187,1580,674,613,384,284,196,170,275
