"Županija","County.of","1998.","1999.","2000.","2001.","2002.","2003.","2004.","2005.","2006.","2007.","2008.","2009.","2010.","2011.","2012.","2013.","2014."
"Republika Hrvatska","Republic of Croatia",17.4,18.8,21,22.6,23.6,20.6,18.9,19,17.7,16.3,14.3,15.1,18.2,19.1,19.7,21.5,22.2
"Zagrebaèka","Zagreb",15.5,17.2,20.0408779247323,22.9903927303837,24.4327300285307,19.8810476952991,15.1939750508714,15.4002201264648,14.2170120071138,12.9,10.5964123694177,11.6487548061477,16.3126075821823,18.0168419701039,18.575644643588,21.4546799070357,21.9
"Krapinsko-zagorska","Krapina-Zagorje",12.2,13.6,17.1113035946297,19.4300745287155,20.4648660281933,16.6543201562395,13.4163399142418,14.8730155062048,13.957548470091,12.1,9.62164172166961,11.6711315521206,16.4356293169609,18.2335501147666,19.7519038268116,21.2635007304165,21.1
"Sisaèko-moslavaèka","Sisak-Moslavina",24.3,25.2,27.3866298875023,32.239711428103,34.9799858723805,32.5943970767357,29.6923365537942,30.3952166120759,28.8758640953868,26.3,24.8894949684943,27.402175312138,30.7664999193158,30.9005124867811,33.1573630527585,34.8017476967386,36.2
"Karlovaèka","Karlovac",26.1,28.6,31.0585608444129,33.0739686772403,32.9358045622688,31.2085288881696,26.4637187759788,27.1969272934319,26.0994774383034,24.1,21.8008398092379,22.9918267993905,25.9846838245749,25.048145357113,25.7058297491803,26.1886486716984,25.6
"Varaždinska","Varaždin",13.1,15.5,17.5908056571708,17.7957403130613,18.1711037160288,15.7365397311458,15.051718153419,15.0299625988905,13.6043061210406,11.6,9.76045860915854,11.192398250925,14.115958097025,14.9617665975845,15.3548129789477,16.9146683454473,15.8
"Koprivnièko-križevaèka","Koprivnica-Križevci",11.8,14.2,16.9164127753943,18.4399864567462,21.0484857279078,19.0282138642083,17.5419425339076,18.5136276059143,16.9831702205803,16.1,13.9754380510338,14.265569374451,18.6355873084602,18.6838841467863,20.4241563403046,23.9102929866779,24.4
"Bjelovarsko-bilogorska","Bjelovar-Bilogora",20.8,23.5,27.2410297993108,28.8899285990358,31.3081743150893,27.4004634058202,24.5104431777549,26.1226817624942,25.9482415950125,24.9,23.0937967982114,24.983344437042,29.29116829236,28.7814322054884,29.0052595472216,30.2162558416567,32
"Primorsko-goranska","Primorje-Gorski kotar",16.1,17.4,18.9111724717015,19.7690637333376,18.8725181216514,15.6170598183727,14.631562669141,14.6496424766824,13.3733354627243,12.3,10.8355603871299,11.5861247489826,14.7861604626563,15.6941237657702,15.6296379043455,16.9765587882399,17.9
"Lièko-senjska","Lika-Senj",18.6,24.3,25.4810126582278,27.9220779220779,30.8933862934241,22.1033868092692,18.3423986213582,22.5170068027211,22.0633181477423,22,18.8398298263769,18.9332411727435,21.5252152521525,22.279978490769,20.8579346909266,22.9773846975723,24.6
"Virovitièko-podravska","Virovitica-Podravina",20.1,22.3,26.2065946892326,28.7138757645149,32.9296244941849,32.3587901813541,29.7814207650273,30.5026150163993,30.3446836424354,28.7,25.780771586038,27.3227999496412,30.4275098915946,32.535046728972,35.4059961504584,36.2234059936599,38.1
"Požeško-slavonska","Požega-Slavonia",20.2,22.8,26.0173045679525,27.8729876103569,29.5248129041633,25.5318342118236,21.4399767745682,21.83278700335,21.7013758364033,21.1,19.376297777436,21.4899713467049,24.4242594751015,26.2405279882669,27.5949782555182,30.4714844554252,31.4
"Brodsko-posavska","Slavonski Brod-Posavina",29.1,29.8,33.68244426825,34.4987623762376,36.3137849560955,33.8923245491857,30.093067565587,30.937406966359,29.6017852896523,27.6,24.7411256040403,26.2037364725166,31.8974710542352,33.8367774497667,34.6780718992024,36.9597529196024,38
"Zadarska","Zadar",29.8,29.2,31.3729331557088,32.1526882134401,33.0411113196921,28.8102955195424,23.7228869584221,22.374631791887,20.8756673749621,20.1,17.7111809732094,18.6857221476972,21.1250831903044,21.0230784171773,21.1402097221977,22.5283543762037,22.5
"Osjeèko-baranjska","Osijek-Baranja",22.9,25.9,28.7061124011383,30.8125426392739,32.3941306801555,30.3747769185009,27.77960094513,28.0458944688352,26.0773569701853,24.2,22.004236676135,23.3480176211454,28.1815396590128,28.5186310662867,29.2992794182821,32.0697090979267,34.3
"Šibensko-kninska","Šibenik-Knin",32.4,34.8,36.4059462863088,38.7662460482585,39.5928297055058,35.9839953363894,31.4771668219944,28.7715293629384,24.9816979274481,23.5,19.5890586875562,20.6358791252068,23.2825986331582,23.3024262950419,24.0095022253775,24.8459459459459,25.5
"Vukovarsko-srijemska","Vukovar-Sirmium",30.8,33.1,37.6841287223145,40.1464633410873,40.8351374401365,37.6710818648983,34.2202406635026,33.5631598222958,31.3009997940202,29.4,27.456800099453,28.6565521578492,31.8235350288061,32.2232540267059,32.9426706536767,35.8391636253526,38
"Splitsko-dalmatinska","Split-Dalmatia",26.1,26.4,29.0706089753503,30.1464332904954,30.7812953131751,27.3818083238057,24.2384008678162,23.726380166971,22.1692845558567,21.4,19.1447557233371,19.3986928104575,22.7375616065654,24.0061230418557,25.7615665877594,27.9433098984488,28.6
"Istarska","Istria",13.6,13.7,15.1509386852462,14.946743495722,14.8762968874701,9.95163557525076,8.7951364148298,8.81077663106073,8.39613779845774,8,6.7365472843751,8.41042528760535,10.6947757174733,11.515274903012,10.8980472297911,12.6428727327031,12.9
