"","Republika Hrvatska","Zagrebaèka","Krapinsko-Zagorska","Sisaèko-Moslavaèka","Karlovaèka","Varaždinska","Koprivnièko-Križevaèka","Bjelovarsko-Bilogorska","Primorsko-Goranska","Lièko-Senjska","Virovitièko-Podravska","Požeško-Slavonska","Brodsko-Posavska","Zadarska","Osjeèko-Baranjska","Šibensko-Kninska","Vukovarsko-Srijemska","Splitsko-Dalmatinska","Istarska","Dubrovaèko-Neretvanska","Meðimurska","Grad Zagreb","Nerasporeðeno"
"2010.",8905242,254868,295423,429560,187207,615719,208953,98171,446049,5903,100863,83318,127789,145164,362441,196698,206552,649996,929005,31087,318276,3127053,85145
"2011.",9582161,295227,307892,539290,201753,726197,248625,98654,585238,10308,97944,91443,122436,174986,465406,209479,154880,599287,958863,33114,394107,3184872,82161
"2012.",9628467891,371922363,322960155,484944394,222881199,751787225,247970569,102066088,536419578,13355261,131930970,101412671,182922377,167968265,430608849,255850307,159250774,478185968,696185770,23496404,406762296,3511379675,28206733
"2013.",9589448471,421450363,363697108,450888262,247152912,794392942,264365596,105249191,462508229,18846437,98244104,102861767,190825100,171167834,393937481,157041266,163760940,302460601,675916983,29572586,419219276,3640142200,115747293
"2014.",10368781689,469586393,381247157,482261439,257686320,789188836,271195408,109017679,498954268,25534862,124774827,100086747,171444410,182028060,445785694,135373280,184136302,355004947,605533877,28978061,446657170,3707463903,596842049
"2015.",11527851735,610217143,408312195,528866205,275787289,903501372,287089292,116978684,564571607,29714550,124648577,109520660,246806007,234854411,498504697,71339467,187314042,473838236,728388735,32460554,497069664,3822314498,775753850
"2016.",12320581693,655478674,446104976,401911985,321927451,941926879,310652103,138746838,477471678,30979285,146759404,110290057,252728252,227571743,565445202,49389587,180846931,466763740,676551362,26934795,551899518,4086103308,1254097925
