"","Republika Hrvatska","Zagrebaèka","Krapinsko-Zagorska","Sisaèko-Moslavaèka","Karlovaèka","Varaždinska","Koprivnièko-Križevaèka","Bjelovarsko-Bilogorska","Primorsko-Goranska","Lièko-Senjska","Virovitièko-Podravska","Požeško-Slavonska","Brodsko-Posavska","Zadarska","Osjeèko-Baranjska","Šibensko-Kninska","Vukovarsko-Srijemska","Splitsko-Dalmatinska","Istarska","Dubrovaèko-Neretvanska","Meðimurska","Grad Zagreb","Nerasporeðeno"
"2010.",15137011,933677,232061,321568,155985,447968,159470,113037,761313,8509,37954,62486,107933,140127,361282,215225,142755,749572,759291,54376,262760,8910948,198713
"2011.",16281147,1246289,249796,297158,171027,557604,186724,117545,768004,13247,75145,64502,178236,143943,423206,223680,179882,613974,732375,53435,316428,9491920,177026
"2012.",16215895961,1224434152,283685374,286585285,168069146,529434133,174636303,119831360,705631032,11952281,84106677,68670533,206846384,142548226,401610302,254457791,214777306,674536335,678497383,70616723,309338607,9523977083,81653545
"2013.",16527899827,1332571008,294200973,250949582,207510783,699834376,175002483,126794780,746495146,9261206,48124855,68818074,151051346,160026879,403657476,165031979,272401080,570206074,678203710,53860186,328439034,9688241286,97217511
"2014.",17129404572,1490668953,313996070,253755225,192513463,800725274,199290568,124988728,885389320,8873505,61706798,64780519,133829937,179639387,395368375,134207207,420899788,602924254,653884923,46005598,381326318,9221222375,563407987
"2015.",18482860775,1714955648,322390009,281763448,193778720,973024421,228415340,142403778,861067994,10995974,66354444,79194033,167271756,231240354,442495191,76853365,397325062,637888159,749390800,72104738,419849465,9589183645,824914431
"2016.",19686791597,1899149736,348176267,238856758,247376647,960455250,249993959,181038825,880366946,14290566,82602084,73686530,176912423,225002563,518972095,61248735,348718697,662894807,801704940,73625598,453417809,9847709243,1340591119
