"Županija","County.of","2005.","2006.","2007.","2008.","2009.","2010.","2011.","2012.","2013.","2014.","2015."
"Dubrovačko-neretvanska","Dubrovnik-Neretva",0.155701,0.164149,0.144198,0.136618,0.115242,0.126024,0.135485,0.122269,0.120879,0.108725,0.116969
"Istarska","Istria",0.152422,0.152193,0.164813,0.151717,0.141877,0.133573,0.12046,0.1188,0.110764,0.108304,0.108603
"Primorsko-goranska","Primorje-Gorski kotar",0.057634,0.086691,0.094157,0.090343,0.088089,0.085811,0.076394,0.071009,0.070912,0.06575,0.071228
"Splitsko-dalmatinska","Split-Dalmatia",0.077879,0.079051,0.084588,0.081757,0.074144,0.080174,0.079607,0.09223,0.098192,0.1089,0.111578
"Šibensko-kninska","Šibenik-Knin",0.42866,0.426926,0.438783,0.416152,0.399237,0.443027,0.374972,0.387258,0.393871,0.391379,0.419106
"Zadarska","Zadar",0.310826,0.31688,0.326297,0.348836,0.327673,0.306562,0.276708,0.218847,0.219262,0.20611,0.179581
